tick,population,speed,vision,size,hungry,fertility
9554,97,1.0130535933570621,78.06951296620508,12.576403668191459,31.464779452866583,84.09063145692589
9555,96,1.0125646091862268,77.97734035044365,12.56161612287699,31.453451008438194,84.12587433307807
9556,96,1.0125646091862268,77.97734035044365,12.56161612287699,31.453451008438194,84.12587433307807
9557,96,1.0125646091862268,77.97734035044365,12.56161612287699,31.453451008438194,84.12587433307807
9558,96,1.0125646091862268,77.97734035044365,12.56161612287699,31.453451008438194,84.12587433307807
9559,97,1.0133054361504246,77.9711160726362,12.560052096437046,31.47226367000893,84.19226716445142
9560,97,1.0133054361504246,77.9711160726362,12.560052096437046,31.47226367000893,84.19226716445142
9561,97,1.0133054361504246,77.9711160726362,12.560052096437046,31.47226367000893,84.19226716445142
9562,97,1.0133054361504246,77.9711160726362,12.560052096437046,31.47226367000893,84.19226716445142
9563,97,1.0133054361504246,77.9711160726362,12.560052096437046,31.47226367000893,84.19226716445142
9564,97,1.0133054361504246,77.9711160726362,12.560052096437046,31.47226367000893,84.19226716445142
9565,98,1.0127801123618743,78.07014367120057,12.579240355067121,31.479894179044944,84.24382648858494
9566,98,1.0127801123618743,78.07014367120057,12.579240355067121,31.479894179044944,84.24382648858494
9567,98,1.0127801123618743,78.07014367120057,12.579240355067121,31.479894179044944,84.24382648858494
9568,98,1.0127801123618743,78.07014367120057,12.579240355067121,31.479894179044944,84.24382648858494
9569,99,1.012421918265856,78.0671480612105,12.572893668717349,31.45920093766502,84.23262336776418
9570,100,1.011794462201885,78.1237673795848,12.58148545410206,31.506580892856267,84.18698389605984
9571,100,1.011794462201885,78.1237673795848,12.58148545410206,31.506580892856267,84.18698389605984
9572,100,1.011794462201885,78.1237673795848,12.58148545410206,31.506580892856267,84.18698389605984
9573,100,1.011794462201885,78.1237673795848,12.58148545410206,31.506580892856267,84.18698389605984
9574,101,1.0120679554495264,78.04533670796337,12.581619113134037,31.478390666076262,84.07172815818635
9575,101,1.0120679554495264,78.04533670796337,12.581619113134037,31.478390666076262,84.07172815818635
9576,101,1.0120679554495264,78.04533670796337,12.581619113134037,31.478390666076262,84.07172815818635
9577,101,1.0120679554495264,78.04533670796337,12.581619113134037,31.478390666076262,84.07172815818635
9578,101,1.0120679554495264,78.04533670796337,12.581619113134037,31.478390666076262,84.07172815818635
9579,101,1.0120679554495264,78.04533670796337,12.581619113134037,31.478390666076262,84.07172815818635
9580,101,1.0120679554495264,78.04533670796337,12.581619113134037,31.478390666076262,84.07172815818635
9581,101,1.0120679554495264,78.04533670796337,12.581619113134037,31.478390666076262,84.07172815818635
9582,101,1.0120679554495264,78.04533670796337,12.581619113134037,31.478390666076262,84.07172815818635
9583,100,1.011584852638744,77.93129695719666,12.57033205641598,31.46652207581733,84.06890285145256
9584,101,1.0120045903546706,77.85776176769983,12.580453856482645,31.422298932340304,84.00820285035908
9585,101,1.0127913833946178,78.02437147964824,12.585091589205485,31.40300953116694,83.92830625034675
9586,101,1.0127913833946178,78.02437147964824,12.585091589205485,31.40300953116694,83.92830625034675
9587,102,1.0135904940766935,78.01813590415925,12.581845242923068,31.402734848475074,83.90010737109755
9588,102,1.0135904940766935,78.01813590415925,12.581845242923068,31.402734848475074,83.90010737109755
9589,102,1.0135904940766935,78.01813590415925,12.581845242923068,31.402734848475074,83.90010737109755
9590,102,1.0135904940766935,78.01813590415925,12.581845242923068,31.402734848475074,83.90010737109755
9591,103,1.013444759708835,77.98447836021741,12.581124802224252,31.407981824862418,83.8412786167057
9592,103,1.013444759708835,77.98447836021741,12.581124802224252,31.407981824862418,83.8412786167057
9593,103,1.013444759708835,77.98447836021741,12.581124802224252,31.407981824862418,83.8412786167057
9594,103,1.013444759708835,77.98447836021741,12.581124802224252,31.407981824862418,83.8412786167057
9595,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9596,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9597,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9598,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9599,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9600,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9601,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9602,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9603,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9604,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9605,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9606,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9607,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9608,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9609,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9610,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9611,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9612,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9613,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9614,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9615,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9616,104,1.0132094953167667,77.88235505443588,12.571161587978725,31.395588530370045,83.84550381324351
9617,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9618,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9619,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9620,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9621,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9622,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9623,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9624,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9625,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9626,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9627,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9628,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9629,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9630,103,1.0125332032434498,77.79545068206761,12.580716940551365,31.420791492695596,83.87989155018964
9631,102,1.0115845367256755,77.72162259749066,12.5860243236644,31.452462930338573,83.80001735163569
9632,103,1.0113893387829822,77.60244870507371,12.594693685830883,31.448321106547407,83.80824380171049
9633,103,1.0113893387829822,77.60244870507371,12.594693685830883,31.448321106547407,83.80824380171049
9634,103,1.0113893387829822,77.60244870507371,12.594693685830883,31.448321106547407,83.80824380171049
9635,103,1.0113893387829822,77.60244870507371,12.594693685830883,31.448321106547407,83.80824380171049
9636,103,1.0113893387829822,77.60244870507371,12.594693685830883,31.448321106547407,83.80824380171049
9637,102,1.012127066085355,77.72205643941705,12.59901450052494,31.444445064587523,83.7913583520439
9638,102,1.012127066085355,77.72205643941705,12.59901450052494,31.444445064587523,83.7913583520439
9639,102,1.012127066085355,77.72205643941705,12.59901450052494,31.444445064587523,83.7913583520439
9640,101,1.0128969517847444,77.75884867758379,12.61189721340495,31.43403771649576,83.74344713307178
9641,101,1.0128969517847444,77.75884867758379,12.61189721340495,31.43403771649576,83.74344713307178
9642,101,1.0128969517847444,77.75884867758379,12.61189721340495,31.43403771649576,83.74344713307178
9643,100,1.0135706201824826,77.73316844721624,12.606994911766249,31.410376820635264,83.77622448785475
9644,100,1.0135706201824826,77.73316844721624,12.606994911766249,31.410376820635264,83.77622448785475
9645,100,1.0135706201824826,77.73316844721624,12.606994911766249,31.410376820635264,83.77622448785475
9646,100,1.0135706201824826,77.73316844721624,12.606994911766249,31.410376820635264,83.77622448785475
9647,100,1.0135706201824826,77.73316844721624,12.606994911766249,31.410376820635264,83.77622448785475
9648,100,1.0135706201824826,77.73316844721624,12.606994911766249,31.410376820635264,83.77622448785475
9649,100,1.0135706201824826,77.73316844721624,12.606994911766249,31.410376820635264,83.77622448785475
9650,100,1.0135706201824826,77.73316844721624,12.606994911766249,31.410376820635264,83.77622448785475
9651,99,1.0133080059817041,77.67453092321222,12.612673850491554,31.42915704531251,83.77593602783504
9652,99,1.0133080059817041,77.67453092321222,12.612673850491554,31.42915704531251,83.77593602783504
9653,99,1.0133080059817041,77.67453092321222,12.612673850491554,31.42915704531251,83.77593602783504
9654,99,1.0133080059817041,77.67453092321222,12.612673850491554,31.42915704531251,83.77593602783504
9655,99,1.0133080059817041,77.67453092321222,12.612673850491554,31.42915704531251,83.77593602783504
9656,99,1.0133080059817041,77.67453092321222,12.612673850491554,31.42915704531251,83.77593602783504
9657,100,1.0139276739194392,77.71929513871966,12.594548360942994,31.411000887572232,83.81223947180938
9658,100,1.0139276739194392,77.71929513871966,12.594548360942994,31.411000887572232,83.81223947180938
9659,99,1.0142250999890776,77.69407443228589,12.592319905290374,31.420198613214986,83.78457056803492
9660,99,1.0142250999890776,77.69407443228589,12.592319905290374,31.420198613214986,83.78457056803492
9661,99,1.0142250999890776,77.69407443228589,12.592319905290374,31.420198613214986,83.78457056803492
9662,99,1.0142250999890776,77.69407443228589,12.592319905290374,31.420198613214986,83.78457056803492
9663,99,1.0142250999890776,77.69407443228589,12.592319905290374,31.420198613214986,83.78457056803492
9664,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9665,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9666,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9667,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9668,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9669,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9670,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9671,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9672,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9673,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9674,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9675,100,1.0138152871782435,77.76920436959155,12.58053780489517,31.415343616305126,83.72955440497076
9676,101,1.0138073006347224,77.72364276575625,12.576683990943536,31.390587081902982,83.66076381601125
9677,101,1.0138073006347224,77.72364276575625,12.576683990943536,31.390587081902982,83.66076381601125
9678,101,1.0138073006347224,77.72364276575625,12.576683990943536,31.390587081902982,83.66076381601125
9679,101,1.0138073006347224,77.72364276575625,12.576683990943536,31.390587081902982,83.66076381601125
9680,101,1.0138073006347224,77.72364276575625,12.576683990943536,31.390587081902982,83.66076381601125
9681,102,1.0134796212161847,77.80425557682844,12.594534790848693,31.413119571407332,83.62310017618859
9682,102,1.0134796212161847,77.80425557682844,12.594534790848693,31.413119571407332,83.62310017618859
9683,102,1.0134796212161847,77.80425557682844,12.594534790848693,31.413119571407332,83.62310017618859
9684,102,1.0134796212161847,77.80425557682844,12.594534790848693,31.413119571407332,83.62310017618859
9685,102,1.0134796212161847,77.80425557682844,12.594534790848693,31.413119571407332,83.62310017618859
9686,103,1.0143915465560553,77.8255666807796,12.597011910955025,31.430713241756365,83.68214365283495
9687,103,1.0143915465560553,77.8255666807796,12.597011910955025,31.430713241756365,83.68214365283495
9688,103,1.0143915465560553,77.8255666807796,12.597011910955025,31.430713241756365,83.68214365283495
9689,103,1.0143915465560553,77.8255666807796,12.597011910955025,31.430713241756365,83.68214365283495
9690,103,1.0143915465560553,77.8255666807796,12.597011910955025,31.430713241756365,83.68214365283495
9691,105,1.015185251129574,77.84179533677941,12.594900414006023,31.43546284573638,83.69542029266694
9692,105,1.015185251129574,77.84179533677941,12.594900414006023,31.43546284573638,83.69542029266694
9693,105,1.015185251129574,77.84179533677941,12.594900414006023,31.43546284573638,83.69542029266694
9694,105,1.015185251129574,77.84179533677941,12.594900414006023,31.43546284573638,83.69542029266694
9695,105,1.015185251129574,77.84179533677941,12.594900414006023,31.43546284573638,83.69542029266694
9696,105,1.015185251129574,77.84179533677941,12.594900414006023,31.43546284573638,83.69542029266694
9697,105,1.015185251129574,77.84179533677941,12.594900414006023,31.43546284573638,83.69542029266694
9698,106,1.0149521630920257,77.9669623103245,12.60060957869788,31.445410780145124,83.7157405229165
9699,106,1.0149521630920257,77.9669623103245,12.60060957869788,31.445410780145124,83.7157405229165
9700,106,1.0149521630920257,77.9669623103245,12.60060957869788,31.445410780145124,83.7157405229165
9701,107,1.0147596330268767,78.04248717321079,12.59853907433346,31.426692846081792,83.70825121995121
9702,107,1.0147596330268767,78.04248717321079,12.59853907433346,31.426692846081792,83.70825121995121
9703,107,1.0147596330268767,78.04248717321079,12.59853907433346,31.426692846081792,83.70825121995121
9704,107,1.0147596330268767,78.04248717321079,12.59853907433346,31.426692846081792,83.70825121995121
9705,107,1.0147596330268767,78.04248717321079,12.59853907433346,31.426692846081792,83.70825121995121
9706,107,1.0147596330268767,78.04248717321079,12.59853907433346,31.426692846081792,83.70825121995121
9707,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9708,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9709,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9710,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9711,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9712,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9713,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9714,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9715,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9716,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9717,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9718,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9719,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9720,108,1.014870759357557,78.10312716804849,12.598822606126078,31.436232895333934,83.67723955996168
9721,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9722,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9723,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9724,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9725,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9726,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9727,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9728,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9729,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9730,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9731,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9732,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9733,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9734,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9735,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9736,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9737,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9738,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9739,107,1.0157328190648363,78.20158821676115,12.606486252557323,31.427465606242833,83.67548311142353
9740,106,1.0167730920208435,78.19214975382502,12.5983564360036,31.410003079714755,83.7096764406867
9741,106,1.0167730920208435,78.19214975382502,12.5983564360036,31.410003079714755,83.7096764406867
9742,106,1.0167730920208435,78.19214975382502,12.5983564360036,31.410003079714755,83.7096764406867
9743,106,1.0167730920208435,78.19214975382502,12.5983564360036,31.410003079714755,83.7096764406867
9744,106,1.0167730920208435,78.19214975382502,12.5983564360036,31.410003079714755,83.7096764406867
9745,106,1.0167730920208435,78.19214975382502,12.5983564360036,31.410003079714755,83.7096764406867
9746,106,1.0167730920208435,78.19214975382502,12.5983564360036,31.410003079714755,83.7096764406867
9747,107,1.016928400474372,78.15473409528565,12.604239296955763,31.40332435927033,83.6798744198548
9748,107,1.016928400474372,78.15473409528565,12.604239296955763,31.40332435927033,83.6798744198548
9749,108,1.016868223851173,78.08091956107081,12.59456348208834,31.37198068910472,83.65769971399583
9750,107,1.0175378752313158,78.0371868103434,12.586458368662079,31.32361675393813,83.6516406242392
9751,107,1.0175378752313158,78.0371868103434,12.586458368662079,31.32361675393813,83.6516406242392
9752,107,1.0175378752313158,78.0371868103434,12.586458368662079,31.32361675393813,83.6516406242392
9753,107,1.0175378752313158,78.0371868103434,12.586458368662079,31.32361675393813,83.6516406242392
9754,107,1.0175378752313158,78.0371868103434,12.586458368662079,31.32361675393813,83.6516406242392
9755,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9756,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9757,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9758,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9759,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9760,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9761,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9762,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9763,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9764,106,1.0179157252967943,78.09858130252104,12.584939146950989,31.311405332360327,83.68849084366808
9765,105,1.018358537633776,78.08385350962037,12.580120652369054,31.291791199739556,83.6929440496144
9766,105,1.018358537633776,78.08385350962037,12.580120652369054,31.291791199739556,83.6929440496144
9767,105,1.018358537633776,78.08385350962037,12.580120652369054,31.291791199739556,83.6929440496144
9768,105,1.018358537633776,78.08385350962037,12.580120652369054,31.291791199739556,83.6929440496144
9769,106,1.018629310152302,78.0787221046175,12.569115658080507,31.268405160205358,83.705150775555
9770,106,1.018629310152302,78.0787221046175,12.569115658080507,31.268405160205358,83.705150775555
9771,106,1.018629310152302,78.0787221046175,12.569115658080507,31.268405160205358,83.705150775555
9772,106,1.018629310152302,78.0787221046175,12.569115658080507,31.268405160205358,83.705150775555
9773,107,1.0187345281803708,77.97508296620016,12.569290478742236,31.278589366318894,83.63115146578107
9774,107,1.0187345281803708,77.97508296620016,12.569290478742236,31.278589366318894,83.63115146578107
9775,107,1.0187345281803708,77.97508296620016,12.569290478742236,31.278589366318894,83.63115146578107
9776,107,1.0187345281803708,77.97508296620016,12.569290478742236,31.278589366318894,83.63115146578107
9777,107,1.0187345281803708,77.97508296620016,12.569290478742236,31.278589366318894,83.63115146578107
9778,108,1.0187120627613244,77.98584213513789,12.566757011738396,31.281367145140514,83.67055907916232
9779,108,1.0187120627613244,77.98584213513789,12.566757011738396,31.281367145140514,83.67055907916232
9780,108,1.0187120627613244,77.98584213513789,12.566757011738396,31.281367145140514,83.67055907916232
9781,108,1.0187120627613244,77.98584213513789,12.566757011738396,31.281367145140514,83.67055907916232
9782,108,1.0187120627613244,77.98584213513789,12.566757011738396,31.281367145140514,83.67055907916232
9783,107,1.0189406844090945,78.04914696951285,12.568846255032618,31.309442652505115,83.54846443054532
9784,108,1.0194183196154896,78.07183041435444,12.581275246373295,31.297294099127654,83.59391108066102
9785,107,1.0188905740125571,77.99585062529228,12.591452518778658,31.317215512337345,83.59312798361464
9786,107,1.0188905740125571,77.99585062529228,12.591452518778658,31.317215512337345,83.59312798361464
9787,107,1.0188905740125571,77.99585062529228,12.591452518778658,31.317215512337345,83.59312798361464
9788,106,1.018782177126201,77.92438145250276,12.596925219995262,31.283546067353445,83.50413898500912
9789,106,1.018782177126201,77.92438145250276,12.596925219995262,31.283546067353445,83.50413898500912
9790,106,1.018782177126201,77.92438145250276,12.596925219995262,31.283546067353445,83.50413898500912
9791,106,1.018782177126201,77.92438145250276,12.596925219995262,31.283546067353445,83.50413898500912
9792,106,1.018782177126201,77.92438145250276,12.596925219995262,31.283546067353445,83.50413898500912
9793,106,1.018782177126201,77.92438145250276,12.596925219995262,31.283546067353445,83.50413898500912
9794,108,1.018608827502867,78.12810570302923,12.62371786343474,31.31489564707049,83.48756009683454
9795,108,1.018608827502867,78.12810570302923,12.62371786343474,31.31489564707049,83.48756009683454
9796,108,1.018608827502867,78.12810570302923,12.62371786343474,31.31489564707049,83.48756009683454
9797,108,1.018608827502867,78.12810570302923,12.62371786343474,31.31489564707049,83.48756009683454
9798,109,1.0186500658364397,78.01956035173228,12.617379704997411,31.302276258407794,83.49844449403935
9799,109,1.0186500658364397,78.01956035173228,12.617379704997411,31.302276258407794,83.49844449403935
9800,109,1.0186500658364397,78.01956035173228,12.617379704997411,31.302276258407794,83.49844449403935
9801,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9802,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9803,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9804,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9805,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9806,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9807,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9808,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9809,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9810,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9811,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9812,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9813,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9814,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9815,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9816,108,1.018630547798937,77.94737076137153,12.604575663684479,31.289449421367546,83.46843346676096
9817,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9818,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9819,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9820,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9821,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9822,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9823,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9824,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9825,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9826,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9827,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9828,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9829,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9830,109,1.018041238335684,77.98256898398702,12.614486525061833,31.337885080105345,83.43159843286135
9831,108,1.018052213612172,77.93497022844915,12.616038236562538,31.325667535686634,83.39597689784001
9832,108,1.018052213612172,77.93497022844915,12.616038236562538,31.325667535686634,83.39597689784001
9833,108,1.018052213612172,77.93497022844915,12.616038236562538,31.325667535686634,83.39597689784001
9834,108,1.018052213612172,77.93497022844915,12.616038236562538,31.325667535686634,83.39597689784001
9835,108,1.018052213612172,77.93497022844915,12.616038236562538,31.325667535686634,83.39597689784001
9836,108,1.018052213612172,77.93497022844915,12.616038236562538,31.325667535686634,83.39597689784001
9837,108,1.018052213612172,77.93497022844915,12.616038236562538,31.325667535686634,83.39597689784001
9838,108,1.018052213612172,77.93497022844915,12.616038236562538,31.325667535686634,83.39597689784001
9839,107,1.0178987549414689,77.93312172468362,12.613277109031529,31.326057818196414,83.3873723460039
9840,106,1.018719605947012,78.04816554032514,12.610379381937308,31.326464087932205,83.42080527078959
9841,106,1.018719605947012,78.04816554032514,12.610379381937308,31.326464087932205,83.42080527078959
9842,106,1.018719605947012,78.04816554032514,12.610379381937308,31.326464087932205,83.42080527078959
9843,106,1.018719605947012,78.04816554032514,12.610379381937308,31.326464087932205,83.42080527078959
9844,106,1.018719605947012,78.04816554032514,12.610379381937308,31.326464087932205,83.42080527078959
9845,106,1.018719605947012,78.04816554032514,12.610379381937308,31.326464087932205,83.42080527078959
9846,106,1.018719605947012,78.04816554032514,12.610379381937308,31.326464087932205,83.42080527078959
9847,106,1.018719605947012,78.04816554032514,12.610379381937308,31.326464087932205,83.42080527078959
9848,106,1.018719605947012,78.04816554032514,12.610379381937308,31.326464087932205,83.42080527078959
9849,105,1.0182830257772015,78.08517626091107,12.610867194959152,31.337190926854504,83.38061273838208
9850,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
9851,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
9852,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
9853,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
9854,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
9855,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
9856,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
9857,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
9858,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
9859,104,1.0179828967869673,78.11692715036438,12.606956997132947,31.33908693399078,83.37236922890825
